Tag,FICA4601AA,FICA4603AA,TICA4101AC,FICA4101AC,FICA4102AC,ISCA5501AA,A5601_CDE_FORC_COUTEAU
,Flow from hydrocycl1 A4601 (Column 1) to tank A5001,Flow from hydrocycl1 A4603 (Column 2) to tank A5001,Temperature bicarb1ate from Column 1,Direct flow from Column 1 to tank A5001,Direct flow from Column 2 to tank A5001,Status of agitator in tank A5001,Forced moving of cleaner blade in centrifuge - A5601
12/17/17 20:30,3.173228502,3.02969861,67.31280518,25.40958977,25.41129875,1,0
12/17/17 20:35,3.144905329,3.002246857,67.28944397,26.40254211,25.56684875,1,0
12/17/17 20:40,3.116582394,2.974795103,67.28944397,23.66549873,26.75656128,1,0
12/17/17 20:45,3.08825922,2.947343349,67.28944397,23.22039795,26.44651031,1,0
12/17/17 20:50,5.780511856,13.72490883,67.28944397,24.68238831,24.36019707,1,0
12/17/17 20:55,3.227143764,3.017091751,67.28944397,24.15934753,27.20910263,1,0
12/17/17 21:00,3.196688652,3.017091751,67.28944397,25.16877365,25.90808105,1,0
12/17/17 21:05,3.16623354,3.017091751,67.28944397,24.51603699,24.29136467,1,0
12/17/17 21:10,3.135778427,3.017091751,67.28944397,25.04034233,24.86241531,1,0
12/17/17 21:15,3.105323315,3.017091751,67.28944397,23.82029343,25.91746712,1,0
12/17/17 21:20,3.074868441,3.017091751,67.28944397,24.83167839,26.33556557,1,0
12/17/17 21:25,4.16024828,14.0121088,67.28944397,25.2625103,23.92145538,1,0
12/17/17 21:30,3.032542706,3.178542376,67.28944397,20.36459923,25.54998589,1,0
12/17/17 21:35,3.009169817,2.980160952,67.28944397,22.77289963,24.00929832,1,0
12/17/17 21:40,2.985797167,2.966131926,67.28944397,24.20685577,26.67767143,1,0
12/17/17 21:45,2.962424517,2.964568853,67.28944397,24.76629829,25.92019653,1,0
12/17/17 21:50,2.939051628,2.963005781,67.28944397,25.72346878,27.07594872,1,0
12/17/17 21:55,2.915678978,2.961442709,67.28944397,27.22240448,25.4990387,1,0
12/17/17 22:00,5.908745289,14.88852215,67.28944397,24.28819466,25.16137123,1,0
12/17/17 22:05,3.059726715,5.248276234,67.28944397,20.59690857,24.59838295,1,0
12/17/17 22:10,3.059767246,4.814054489,67.28944397,24.91113663,23.69929314,1,0
12/17/17 22:15,3.059807777,4.379832745,67.28944397,20.85423088,26.40169525,1,0
12/17/17 22:20,3.059848309,3.945611,67.28944397,23.83837509,26.56822968,1,0
12/17/17 22:25,3.05988884,3.511389256,67.28944397,25.27202797,26.95340157,1,0
12/17/17 22:30,3.059929371,3.077167511,67.28944397,24.93048668,26.0984211,1,0
12/17/17 22:35,6.004104614,14.72666359,67.28944397,24.38871956,24.69654083,1,0
12/17/17 22:40,3.477860212,3.384488344,67.28944397,22.71986771,26.171278,1,0
12/17/17 22:45,3.168365479,3.301636457,67.28944397,25.88118553,24.90742874,1,0
12/17/17 22:50,3.111146688,3.218784809,67.28944397,24.6617527,25.80975342,1,0
12/17/17 22:55,3.053927898,3.135932922,67.28944397,26.48331833,25.8939724,1,0
12/17/17 23:00,2.996709347,3.053081274,67.28944397,26.97615433,25.46544838,1,0
12/17/17 23:05,2.939490557,2.970229387,67.28944397,26.92219925,26.31009483,1,0
12/17/17 23:10,6.341673851,13.12322426,67.28944397,26.12959099,23.35965347,1,0
12/17/17 23:15,3.635956049,4.011387825,66.00741577,22.83494949,26.36143875,1,0
12/17/17 23:20,3.381750822,3.811948776,66.89835358,22.47792435,25.9240818,1,0
12/17/17 23:25,3.289977074,3.612509727,67.21315002,25.2970314,25.82737541,1,0
12/17/17 23:30,3.198203564,3.413070679,67.21315002,24.82178688,26.57338905,1,0
12/17/17 23:35,3.106429815,3.213631392,67.21315002,23.37089539,26.9810524,1,0
12/17/17 23:40,3.014656305,3.014192343,67.21315002,27.01933289,26.38471413,1,0
12/17/17 23:45,6.021444798,14.32634258,67.21315002,26.22164536,24.75391006,1,0
12/17/17 23:50,3.220510006,3.03814888,67.21315002,22.31573296,24.0410881,1,0
12/17/17 23:55,3.190466881,3.03814888,67.21315002,26.14065742,25.5359993,1,0
12/18/17 0:00,3.160423517,3.03814888,67.21315002,26.44194603,25.36112785,1,0
12/18/17 0:05,3.130380392,3.03814888,67.21315002,24.84158516,27.04296494,1,0
12/18/17 0:10,3.100337029,3.03814888,67.21315002,25.59367371,26.04127693,1,0
12/18/17 0:15,3.070293903,3.03814888,67.21315002,25.4127636,27.14146996,1,0
12/18/17 0:20,6.485152245,11.42739487,67.21315002,22.7193203,25.94408607,1,0
12/18/17 0:25,3.234441042,4.046551228,67.21315002,22.10661316,26.7965374,1,0
12/18/17 0:30,3.197562456,3.851525784,67.21315002,25.2374897,24.40931702,1,0
12/18/17 0:35,3.16068387,3.656500578,67.21315002,25.73426437,24.9455471,1,0
12/18/17 0:40,3.123805285,3.461475372,67.21315002,26.14640999,26.43481636,1,0
12/18/17 0:45,3.086926699,3.266449928,67.21315002,25.54449272,25.62810516,1,0
12/18/17 0:50,3.050048113,3.071424723,67.21315002,23.58838272,25.74968529,1,0
12/18/17 0:55,6.527497768,14.13592625,67.21315002,24.09129333,24.47882271,1,0
12/18/17 1:00,3.328639984,5.014118195,67.21315002,22.68625832,24.29406738,1,0
12/18/17 1:05,3.182259321,4.461062431,67.21315002,23.4017334,25.77905846,1,0
12/18/17 1:10,3.117602587,3.908006668,67.21315002,23.16994667,26.90718651,1,0
12/18/17 1:15,3.052945852,3.354950905,67.21315002,25.08872795,26.13174629,1,0
12/18/17 1:20,2.988289356,3.084038734,67.21315002,25.45727921,25.00084114,1,0
12/18/17 1:25,2.923632622,2.993515968,67.21315002,28.24657631,25.43868065,1,0
12/18/17 1:30,5.88522768,14.10090923,67.21315002,24.44626808,24.18622208,1,0
12/18/17 1:35,3.269578218,3.165598631,67.21315002,20.74095345,26.11890984,1,0
12/18/17 1:40,3.156878948,3.183821917,67.21315002,22.22314453,25.66127586,1,0
12/18/17 1:45,3.126835585,3.202045202,67.21315002,23.91005135,26.71735191,1,0
12/18/17 1:50,3.096792221,3.22026825,67.21315002,23.95134735,26.35869026,1,0
12/18/17 1:55,3.066748857,3.238491535,67.21315002,25.98863029,26.60294724,1,0
12/18/17 2:00,3.036705494,3.256714821,67.21315002,25.53104973,26.62273216,1,0
12/18/17 2:05,4.140791893,10.88728714,67.21315002,23.65826607,25.46063042,1,0
12/18/17 2:10,3.045278788,3.311996222,67.21315002,22.17554092,26.96545792,1,0
12/18/17 2:15,3.009932041,3.298544168,67.21315002,24.27665138,24.04216003,1,0
12/18/17 2:20,2.974585295,3.285091877,67.21315002,24.56370544,24.91432762,1,0
12/18/17 2:25,2.939238548,3.271639824,67.21315002,24.68274689,26.2353611,1,0
12/18/17 2:30,2.903891802,3.258187771,67.21315002,27.30097198,25.82209015,1,0
12/18/17 2:35,2.868545055,3.244735718,67.21315002,27.31014442,26.38127136,1,0
12/18/17 2:40,4.135365963,10.56026936,67.21315002,23.43476105,24.88494301,1,0
12/18/17 2:45,3.176064253,3.381113052,67.21315002,21.09278297,27.74799919,1,0
12/18/17 2:50,3.142575264,3.318847418,67.21315002,21.84120941,24.62702942,1,0
12/18/17 2:55,3.109086275,3.256581783,67.21315002,23.23856354,24.49725914,1,0
12/18/17 3:00,3.075597048,3.19431591,67.21315002,24.6346817,25.07610321,1,0
12/18/17 3:05,3.042108059,3.132050276,67.21315002,24.49482727,27.23354721,1,0
12/18/17 3:10,3.00861907,3.069784641,67.21315002,26.52349091,25.74514008,1,0
12/18/17 3:15,7.268591404,10.96562672,67.21315002,22.08308411,25.64084435,1,0
12/18/17 3:20,3.245627165,3.349292517,67.21315002,22.87030983,22.73798943,1,0
12/18/17 3:25,3.253676653,3.313138008,67.21315002,22.64681244,25.81741714,1,0
12/18/17 3:30,3.261725903,3.2769835,67.21315002,22.97650146,26.12398911,1,0
12/18/17 3:35,3.269775391,3.240828991,67.21315002,23.72453117,27.40258217,1,0
12/18/17 3:40,3.27782464,3.204674721,67.21315002,24.81646156,27.55711555,1,0
12/18/17 3:45,3.285874128,3.168520212,67.21315002,25.45207214,26.81202316,1,0
12/18/17 3:50,5.265285969,10.08259201,67.21315002,23.88850403,25.17700768,1,0
12/18/17 3:55,3.299945354,3.555880308,67.21315002,22.6528759,26.37769699,1,0
12/18/17 4:00,3.287961006,3.281764984,67.21315002,23.56764221,25.62659454,1,0
12/18/17 4:05,3.275976896,3.210618734,67.21315002,23.39279366,25.39484596,1,0
12/18/17 4:10,3.263992548,3.139472723,67.21315002,26.40284538,26.34804535,1,0
12/18/17 4:15,3.2520082,3.068326473,67.21315002,25.52378082,27.01682854,1,0
12/18/17 4:20,3.24002409,2.997180223,67.21315002,24.56677628,26.26079369,1,0
12/18/17 4:25,6.507611275,9.224264145,67.21315002,24.08457756,25.66127396,1,0
12/18/17 4:30,3.339889288,3.227439165,67.21315002,22.33893585,25.96878815,1,0
12/18/17 4:35,3.207062006,3.2353127,67.21315002,22.68191338,25.36046219,1,0
12/18/17 4:40,3.173370123,3.243186235,67.21315002,24.53594589,26.33626938,1,0
12/18/17 4:45,3.13967824,3.251059771,67.21315002,25.34897995,26.06002617,1,0
12/18/17 4:50,3.105986595,3.258933306,67.21315002,25.09755707,27.41633224,1,0
12/18/17 4:55,3.072294712,3.266806841,67.21315002,25.03509521,25.53315735,1,0
12/18/17 5:00,5.942173004,8.77644062,67.21315002,22.75411987,25.00164032,1,0
12/18/17 5:05,2.979899406,3.426510811,67.21315002,22.85230446,22.91093254,1,0
12/18/17 5:10,3.025005817,3.346321583,67.21315002,22.30645943,24.43319702,1,0
12/18/17 5:15,3.070112228,3.266132355,67.21315002,24.39369202,25.21394348,1,0
12/18/17 5:20,3.115218401,3.185943127,67.21315002,25.72417641,25.05156517,1,0
12/18/17 5:25,3.160324812,3.105753899,67.21315002,25.28590393,26.36924553,1,0
12/18/17 5:30,3.205431223,3.025564432,67.21315002,26.72912216,26.45698166,1,0
12/18/17 5:35,5.755639553,9.035324097,67.21315002,25.32408905,24.9316349,1,0
12/18/17 5:40,3.193169832,3.502546072,67.21315002,23.2472496,24.52399254,1,0
12/18/17 5:45,3.207929373,3.243037224,67.21315002,23.56010628,25.74460411,1,0
12/18/17 5:50,3.222688913,3.03196907,67.21315002,24.29811668,26.72347832,1,0
12/18/17 5:55,3.237448454,3.03196907,67.21315002,24.61017418,26.73390007,1,0
12/18/17 6:00,3.252207994,3.03196907,67.21315002,24.19487,24.93663788,1,0
12/18/17 6:05,3.266967535,3.03196907,67.21315002,26.77653885,26.25263596,1,0
12/18/17 6:10,7.431614876,8.871396065,67.21315002,23.71329117,24.6060257,1,0
12/18/17 6:15,3.207838297,3.48671627,67.21315002,23.60930443,25.71404839,1,0
12/18/17 6:20,3.150750399,3.37286973,67.21315002,23.73036194,25.60681915,1,0
12/18/17 6:25,3.093662262,3.25902319,67.21315002,24.85988235,26.20107269,1,0
12/18/17 6:30,3.036574364,3.145176411,67.21315002,25.09868622,26.17521477,1,0
12/18/17 6:35,2.979486227,3.03132987,67.21315002,25.93834305,26.46424866,1,0
12/18/17 6:40,2.922398329,2.917483091,67.21315002,24.64923096,26.59353828,1,0
12/18/17 6:45,6.257066727,8.305472374,67.21315002,23.44957924,23.39837646,1,0
12/18/17 6:50,3.473510504,3.512844563,67.21315002,22.69612122,21.90717697,1,0
12/18/17 6:55,3.234869003,3.3161304,67.21315002,22.40808678,26.78906441,1,0
12/18/17 7:00,3.176047087,3.119416237,67.21315002,21.78603172,26.83182716,1,0
12/18/17 7:05,3.11722517,2.962908268,67.21315002,26.23324776,25.97782326,1,0
12/18/17 7:10,3.058403254,3.022835493,67.21315002,21.70181274,25.28163719,1,0
12/18/17 7:15,2.999581337,3.082762718,67.21315002,25.87989044,24.13259506,1,0
12/18/17 7:20,4.592726231,8.579999924,67.21315002,24.38492584,25.21544647,1,0
12/18/17 7:25,2.982119322,3.398621559,67.21315002,23.42890167,25.68260193,1,0
12/18/17 7:30,2.990787745,3.346317768,67.21315002,23.8531971,26.86677742,1,0
12/18/17 7:35,2.999456167,3.294014215,67.21315002,22.49995804,26.37036514,1,0
12/18/17 7:40,3.00812459,3.241710424,67.21315002,24.46337128,24.34365654,1,0
12/18/17 7:45,3.016793013,3.189406872,67.21315002,25.0097847,24.15067101,1,0
12/18/17 7:50,3.025461674,3.137103081,67.21315002,25.3656826,25.18771172,1,0
12/18/17 7:55,7.119464874,8.496471405,67.21315002,21.42348099,24.45492172,1,0
12/18/17 8:00,3.196701527,3.434672832,67.21315002,21.45416641,23.35695267,1,0
12/18/17 8:05,3.165897369,3.356655598,67.21315002,25.53837395,23.87643242,1,0
12/18/17 8:10,3.135093212,3.278638601,67.21315002,24.11584473,24.82554817,1,0
12/18/17 8:15,3.104289055,3.200621605,67.21315002,23.38614464,25.14262962,1,0
12/18/17 8:20,3.073484898,3.12260437,67.21315002,25.67818642,26.13482666,1,0
12/18/17 8:25,3.04268074,3.044587374,67.2131424,25.27732277,25.51481247,1,0
12/18/17 8:30,8.18789196,8.576457977,67.21291351,23.8693943,23.24869156,1,0
12/18/17 8:35,3.160793066,3.476980686,67.21268463,19.93963432,20.29968834,1,0
12/18/17 8:40,3.132852554,3.264560938,67.21245575,19.06053352,23.35652351,1,0
12/18/17 8:45,3.104912043,3.05214119,67.21222687,19.2260704,22.39071465,1,0
12/18/17 8:50,3.076971531,2.927392721,67.21199799,16.70458794,17.98963737,1,0
12/18/17 8:55,3.049031019,2.901508808,67.2117691,15.53625965,19.70152664,1,0
12/18/17 9:00,3.021090508,3.106535435,67.21154022,18.23901558,16.20037651,1,0
12/18/17 9:05,7.435292244,12.05003071,67.21131134,20.70266914,17.63878822,1,0
12/18/17 9:10,3.03523469,3.477972746,67.21108246,14.68506336,19.74101067,1,0
12/18/17 9:15,3.017061472,3.304077148,67.21085358,17.42831612,16.74778557,1,0
12/18/17 9:20,2.998888254,3.130181313,67.21076965,15.98273087,18.87066269,1,0
12/18/17 9:25,2.980715036,3.003816605,67.21076965,16.5568924,17.91359711,1,0
12/18/17 9:30,2.962541819,3.003816605,67.21076965,18.56246376,19.51451111,1,0
12/18/17 9:35,2.944368601,3.003816605,67.21076965,18.17621803,20.00033569,1,0
12/18/17 9:40,4.728755951,9.811128616,67.21076965,13.61373138,18.78174019,1,0
12/18/17 9:45,3.868993282,3.402620077,67.21076965,16.92403984,17.78338814,1,0
12/18/17 9:50,3.244050741,3.070290565,67.21076965,16.93050194,20.61801338,1,0
12/18/17 9:55,3.184060335,3.012685776,67.21076965,13.96437836,16.06337547,1,0
12/18/17 10:00,3.124069691,3.012685776,67.21076965,17.43910789,16.97739792,1,0
12/18/17 10:05,3.064079285,3.012685776,67.21076965,17.06055641,14.63652229,1,0
12/18/17 10:10,3.004088879,3.012685776,67.21076965,15.06326962,15.41528893,1,0
12/18/17 10:15,8.136648178,10.61293221,67.21076965,15.40824318,14.06930447,1,0
12/18/17 10:20,3.087976694,3.354089737,67.21076965,13.49978733,16.10754776,1,0
12/18/17 10:25,3.057699919,3.295215607,67.21076965,15.6291151,18.25556755,1,0
12/18/17 10:30,3.027423382,3.236341476,67.21076965,16.19502258,17.85932732,1,0
12/18/17 10:35,2.997146606,3.177467585,67.21076965,17.07990837,13.31071663,1,0
12/18/17 10:40,2.96687007,3.118593454,67.21076965,19.05801773,16.12732315,1,0
12/18/17 10:45,2.936593294,3.059719324,67.21076965,18.0101738,17.01595116,1,0
12/18/17 10:50,4.605350971,10.88687706,67.21076965,19.54092789,17.73216629,1,0
12/18/17 10:55,3.069270134,3.372763872,67.21076965,15.94512844,16.68903732,1,0
12/18/17 11:00,3.068214178,3.296575069,67.21076965,16.3300457,16.46523285,1,0
12/18/17 11:05,3.067158222,3.220386505,67.21076965,15.15205097,14.23855305,1,0
12/18/17 11:10,3.066102266,3.144197702,67.21076965,14.80546379,16.9131279,1,0
12/18/17 11:15,3.06504631,3.0680089,67.21076965,16.67105103,15.59119701,1,0
12/18/17 11:20,3.063990355,2.991820097,67.14607239,16.91145325,18.88031006,1,0
12/18/17 11:25,5.975770473,9.521447182,66.99676514,16.64058876,15.8326931,1,0
12/18/17 11:30,2.762411833,3.30714488,66.84745789,11.36938381,10.5133028,1,0
12/18/17 11:35,2.868821383,3.085158825,66.69815063,12.90590096,9.920325279,1,0
12/18/17 11:40,2.936301708,3.04213047,66.54884338,8.23580265,11.19848347,1,0
12/18/17 11:45,2.98986578,3.101231337,66.39953613,12.95800781,11.37635612,1,0
12/18/17 11:50,3.043429852,3.160331964,66.25022888,12.81867981,12.66635227,1,0
12/18/17 11:55,3.096993923,3.219432831,66.10092163,11.13676357,11.21660709,1,0
12/18/17 12:00,5.160878658,9.42035675,65.95162201,11.33078766,12.09177113,1,0
12/18/17 12:05,3.291556835,3.545751572,65.80231476,16.35332489,13.15485668,1,0
12/18/17 12:10,3.098134279,3.377589226,65.65300751,9.006459236,12.33108711,1,0
12/18/17 12:15,3.08424449,3.209426641,65.60741425,11.19668865,15.40942097,1,0
12/18/17 12:20,3.0703547,3.117110968,65.56286621,12.11927319,14.41723728,1,0
12/18/17 12:25,3.056464911,3.207519293,65.51832581,12.81387901,13.93686295,1,0
12/18/17 12:30,3.042575121,3.297927618,65.47377777,13.74272919,12.7261076,1,0
12/18/17 12:35,6.643074512,12.61828613,65.42923737,10.93967152,12.6649704,1,0
12/18/17 12:40,2.988098145,3.35335803,65.38468933,11.95134926,11.09139252,1,0
12/18/17 12:45,2.996751308,3.334125042,65.3401413,12.63663387,12.39773846,1,0
12/18/17 12:50,3.005404711,3.314892054,65.29560089,11.80279827,13.90216637,1,0
12/18/17 12:55,3.014058113,3.295658827,65.25105286,12.44437885,13.9253006,1,0
12/18/17 13:00,3.022711515,3.276425838,65.20651245,12.37158203,14.4560442,1,0
12/18/17 13:05,3.031364679,3.25719285,65.16196442,11.80116367,13.81501102,1,0
12/18/17 13:10,4.637691498,9.222820282,65.14845276,14.01228046,10.47282314,1,0
12/18/17 13:15,3.252124071,3.562053919,65.14845276,11.00200367,12.59174442,1,0
12/18/17 13:20,3.17884469,3.315394878,65.14845276,12.88963127,12.70520782,1,0
12/18/17 13:25,3.12219882,3.149122953,65.14845276,12.18729591,13.10772133,1,0
12/18/17 13:30,3.065552711,3.064318419,65.14845276,12.13613129,13.24988842,1,0
12/18/17 13:35,3.008906603,2.979513884,65.14845276,12.24650288,12.93021774,1,0
12/18/17 13:40,2.952260494,2.894709349,65.14845276,12.87451077,11.73342228,1,0
12/18/17 13:45,6.883865833,12.45284939,65.14845276,13.6859417,13.10039139,1,0
12/18/17 13:50,3.01942873,3.509304762,65.14845276,10.8143158,15.39104939,1,0
12/18/17 13:55,3.17932725,3.07777524,62.57657623,13.72014618,13.58686447,1,0
12/18/17 14:00,3.11416316,3.177293062,64.57624817,14.01032257,13.75660992,1,0
12/18/17 14:05,3.037152767,3.118944645,64.57624817,12.17760944,13.98954105,1,0
12/18/17 14:10,2.960142374,3.060596466,64.57624817,13.65347195,12.13716698,1,0
12/18/17 14:15,3.005935669,3.002248287,64.57624817,15.22770119,15.22686863,1,0
12/18/17 14:20,9.975121498,10.01865864,64.57624817,12.08259964,13.68850422,1,0
12/18/17 14:25,3.224486589,3.483765364,64.57624817,11.9102478,12.63638878,1,0
12/18/17 14:30,3.189935684,3.271035194,64.57624817,12.19582558,12.98210049,1,0
12/18/17 14:35,3.155384541,3.13864994,64.57624817,12.08093834,13.10969543,1,0
12/18/17 14:40,3.120833635,3.085546017,64.57624817,13.78703403,14.3692255,1,0
12/18/17 14:45,3.086282492,3.032442331,64.57624817,14.03799438,11.29170227,1,0
12/18/17 14:50,2.986046076,2.979338646,64.57624817,12.90251541,13.48511982,1,0
12/18/17 14:55,9.706391335,10.77059174,64.57624817,10.99353981,12.43343258,1,0
12/18/17 15:00,3.052592516,3.387263536,64.57624817,13.65350819,12.09738827,1,0
12/18/17 15:05,3.068961143,3.300497293,64.57624817,12.86407661,14.36946392,1,0
12/18/17 15:10,3.085329533,3.213731289,64.57624817,11.62416363,13.27483463,1,0
12/18/17 15:15,3.091263056,3.126965046,64.57624817,9.601329803,13.29354763,1,0
12/18/17 15:20,3.092934132,3.040198803,64.57624817,13.07248783,12.41186142,1,0
12/18/17 15:25,3.094605446,2.95343256,64.57624817,13.46995831,14.22530651,1,0
12/18/17 15:30,10.06005192,11.57285309,64.57624817,13.9827404,13.54727936,1,0
12/18/17 15:35,3.038465261,3.269604445,64.57624817,11.66248512,11.44058323,1,0
12/18/17 15:40,3.035475969,3.241384268,64.57624817,11.96664715,13.06231213,1,0
12/18/17 15:45,3.032486439,3.213164091,64.57624817,19.07959175,11.7458725,1,0
12/18/17 15:50,3.029497147,3.184943914,64.57624817,12.78292656,13.48564243,1,0
12/18/17 15:55,3.026507854,3.156723738,64.57624817,12.74311924,12.9110899,1,0
12/18/17 16:00,3.023518324,3.128503561,64.57624817,12.87848854,14.89210987,1,0
12/18/17 16:05,10.15368462,11.89161777,64.57624817,12.59592724,11.60315514,1,0
12/18/17 16:10,3.110910177,3.201397181,64.57624817,11.18639088,12.47699451,1,0
12/18/17 16:15,3.094127417,3.169654131,64.57624817,11.69329453,10.00626564,1,0
12/18/17 16:20,3.077344656,3.13791132,64.57624817,8.51378727,12.65256977,1,0
12/18/17 16:25,3.060561895,3.10616827,64.57624817,13.20313931,15.9430418,1,0
12/18/17 16:30,3.043779135,3.074425459,64.57624817,14.96455765,13.93171597,1,0
12/18/17 16:35,3.026996374,3.042682409,64.57624817,12.67393875,13.51210022,1,0
12/18/17 16:40,10.28599739,10.29804897,64.57624817,11.47997475,12.14082623,1,0
12/18/17 16:45,3.006889582,3.125976563,64.57624817,11.31248283,11.37413311,1,0
12/18/17 16:50,3.012625456,3.103040218,64.57624817,18.063591,12.13216305,1,0
12/18/17 16:55,3.018361092,3.080103874,64.57624817,19.88469315,20.18543053,1,0
12/18/17 17:00,3.024096727,3.05716753,64.6005249,20.22741318,19.58216667,1,0
12/18/17 17:05,3.029832363,3.034231424,64.6655426,18.78083611,18.77472115,1,0
12/18/17 17:10,3.035567999,3.01129508,64.73056793,16.74447823,18.73856735,1,0
12/18/17 17:15,7.872999668,10.61104965,64.79559326,19.32721519,18.37968063,1,0
12/18/17 17:20,3.191844463,3.40111208,64.86061096,16.76139069,17.80485344,1,0
12/18/17 17:25,3.258181095,3.314867258,64.92563629,18.69142342,20.08302116,1,0
12/18/17 17:30,3.201876163,3.228622675,64.99065399,19.12476349,20.39657784,1,0
12/18/17 17:35,3.145571232,3.142377853,65.05567932,19.7614193,22.30817032,1,0
12/18/17 17:40,3.0892663,3.056133032,65.16491699,22.40532494,26.78564644,1,0
12/18/17 17:45,3.032961369,2.96988821,65.29560089,19.79147148,20.10103798,1,0
12/18/17 17:50,5.416184902,11.82962894,65.42629242,25.17031097,23.78564453,1,0
12/18/17 17:55,3.6156497,3.434141874,65.55698395,16.97884941,21.1792202,1,0
12/18/17 18:00,3.26285696,3.347809553,65.68766785,21.29473305,23.12098503,1,0
12/18/17 18:05,3.104742527,3.261477232,65.81835938,26.10403442,23.78544998,1,0
12/18/17 18:10,2.946628094,3.175144911,65.94904327,24.48086166,26.79571724,1,0
12/18/17 18:15,2.78851366,3.08881259,66.0797348,21.27562332,23.67393494,1,0
12/18/17 18:20,2.999640942,3.002480268,66.21042633,25.46536446,23.6107254,1,0
12/18/17 18:25,9.214307785,10.17985249,66.34111023,24.7510643,24.40779686,1,0
12/18/17 18:30,3.133757353,3.37105155,66.47180176,22.08769798,25.4936657,1,0
12/18/17 18:35,3.086525679,3.339299202,66.5947876,23.42914581,21.86856842,1,0
12/18/17 18:40,3.039294004,3.307546616,66.68267059,24.64963341,22.55893135,1,0
12/18/17 18:45,3.048212767,3.275794029,66.77056122,25.34606552,23.18097305,1,0
12/18/17 18:50,3.058318138,3.244041681,66.85845184,23.2822876,24.06369972,1,0
12/18/17 18:55,3.088349342,3.212289095,66.94633484,23.29423332,24.87079048,1,0
12/18/17 19:00,9.821091652,8.281955719,67.03422546,22.74647331,25.15968513,1,0
12/18/17 19:05,3.200026512,3.116925001,67.07963562,20.44324493,25.93746567,1,0
12/18/17 19:10,3.110159636,4.281675339,67.07963562,23.68328857,25.07838821,1,0
12/18/17 19:15,3.058588028,3.47618866,67.07963562,24.25395966,23.39880943,1,0
12/18/17 19:20,3.057096004,3.002613783,67.07963562,23.74759102,26.31805992,1,0
12/18/17 19:25,3.055603981,2.2421031,67.07963562,24.76581955,27.01853561,1,0
12/18/17 19:30,3.054111958,2.76178503,67.07963562,23.61275482,29.10577583,1,0
12/18/17 19:35,9.782561302,10.91754341,67.07963562,23.9589653,26.23446846,1,0
12/18/17 19:40,3.258465767,2.856882334,67.07963562,24.54518127,23.37353516,1,0
12/18/17 19:45,3.24630928,2.911359072,67.07963562,22.44983292,23.69903755,1,0
12/18/17 19:50,3.186721802,2.96583581,67.07963562,23.57641602,24.50140762,1,0
12/18/17 19:55,3.127134562,3.020312786,67.07963562,25.23247337,25.41679001,1,0
12/18/17 20:00,3.039261341,3.074789524,67.07963562,25.57086754,24.77798462,1,0
12/18/17 20:05,2.914896965,3.129266262,67.07963562,25.07972717,24.8461647,1,0
12/18/17 20:10,9.687824249,9.846289635,67.07963562,21.7131176,22.19182777,1,0
12/18/17 20:15,3.165491581,3.069019318,67.07963562,21.12643623,23.48256874,1,0
12/18/17 20:20,3.258780956,3.069019318,67.07963562,21.80407524,24.17186737,1,0
12/18/17 20:25,3.319091797,3.069019318,67.07963562,22.3686657,25.78450966,1,0
12/18/17 20:30,3.167798758,3.069019318,67.07963562,24.32317352,24.12278175,1,0
12/18/17 20:35,3.016505718,3.069019318,67.07963562,25.33967018,24.08531189,1,0
12/18/17 20:40,2.932719946,3.069019318,67.07963562,25.86360931,27.08475685,1,0
12/18/17 20:45,8.699038506,10.18380356,67.07963562,24.39057541,23.70767403,1,0
12/18/17 20:50,3.138089895,3.070070982,67.07963562,23.71969986,27.98031616,1,0
12/18/17 20:55,3.100460052,3.064201117,67.07963562,26.57860756,23.60905266,1,0
12/18/17 21:00,3.066878796,3.05833149,67.07963562,24.9836483,24.89833832,1,0
12/18/17 21:05,3.039542675,3.052461624,67.07963562,24.42145348,25.63525772,1,0
12/18/17 21:10,3.012206554,3.046591997,67.07963562,22.86359978,25.55418777,1,0
12/18/17 21:15,2.984870434,3.040722132,67.07963562,22.71879959,25.69209862,1,0
12/18/17 21:20,10.01261902,8.817503929,67.07963562,22.72287369,23.98744774,1,0
12/18/17 21:25,3.548491001,3.413284779,67.07963562,23.63765335,24.37543869,1,0
12/18/17 21:30,3.155730009,3.073177338,67.07963562,26.50036049,22.22030067,1,0
12/18/17 21:35,3.118013382,2.953121424,67.07963562,23.81362343,24.10272598,1,0
12/18/17 21:40,3.116165161,2.953301668,67.07963562,23.09250069,26.97878456,1,0
12/18/17 21:45,3.158751965,2.953481913,67.07963562,24.17227173,24.45965195,1,0
12/18/17 21:50,3.201338768,2.953662157,67.07963562,25.7836132,25.21993637,1,0
12/18/17 21:55,8.913207054,11.46850967,67.07963562,24.35536957,22.22290421,1,0
12/18/17 22:00,3.304229259,3.062996149,67.07963562,20.50899315,22.4045887,1,0
12/18/17 22:05,3.221024036,3.072005987,67.10919952,23.89615822,25.48951149,1,0
12/18/17 22:10,3.137819052,3.081015825,67.29789734,23.67683601,25.62752533,1,0
12/18/17 22:15,3.054613829,3.090025663,67.48659515,24.58911133,25.22318268,1,0
12/18/17 22:20,2.981474638,3.09903574,67.58031464,24.4227581,24.39657784,1,0
12/18/17 22:25,2.938004494,3.108045578,67.58031464,23.58717537,25.70957565,1,0
12/18/17 22:30,9.902508736,9.730313301,67.58031464,25.43955612,23.7505455,1,0
